,ilce_adi,mahalle_adi,mahalle_uavt,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,orta_hasarli_bina_sayisi,hafif_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,hafif_yarali_sayisi,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,gecici_barinma,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,mahalle_nufus,segment
625,PENDÝK,ESENLER,40638,3,15,111,366,2,1,12,31,0,0,1,782,103.0,747.0,771.0,830.0,754.0,37.0,14532,3
626,PENDÝK,ESENYALI,40643,5,14,65,277,7,3,19,37,0,0,1,357,124.0,616.0,245.0,195.0,224.0,566.0,31553,3
627,PENDÝK,FATÝH,40647,6,25,163,415,6,3,19,43,0,0,1,905,129.0,977.0,358.0,897.0,564.0,3.0,14088,3
628,PENDÝK,FEVZÝ ÇAKMAK,40629,7,26,179,537,7,2,26,60,1,1,1,1133,467.0,1063.0,593.0,1140.0,946.0,37.0,21209,1
629,PENDÝK,GÖÇBEYLÝ,191759,1,6,45,118,0,0,0,0,0,0,0,50,0.0,11.0,674.0,684.0,1.0,0.0,36918,3
630,PENDÝK,GÜLLÜ BAÐLAR,40640,4,21,131,316,1,0,11,26,0,0,1,552,69.0,943.0,295.0,1014.0,283.0,10.0,1172,3
631,PENDÝK,GÜZELYALI,40634,8,27,133,513,10,3,31,62,1,1,2,988,148.0,850.0,840.0,446.0,603.0,789.0,13852,0
632,PENDÝK,HARMANDERE,40636,5,16,60,118,4,2,13,27,0,0,0,441,90.0,198.0,156.0,348.0,36.0,60.0,33575,3
633,PENDÝK,KAVAKPINAR,40646,21,93,557,1271,19,8,65,145,1,1,3,2841,305.0,3558.0,850.0,3313.0,1378.0,22.0,7925,0
634,PENDÝK,KAYNARCA,40631,12,37,235,734,14,6,46,99,1,1,2,1681,392.0,1167.0,943.0,964.0,1426.0,112.0,60252,1
635,PENDÝK,KURNA,191761,2,9,47,111,0,0,0,1,0,1,0,65,79.0,206.0,279.0,563.0,1.0,0.0,48246,3
636,PENDÝK,KURTDOÐMUÞ,191763,0,1,10,35,0,0,0,0,0,0,0,10,13.0,103.0,239.0,355.0,0.0,0.0,1244,3
637,PENDÝK,KURTKÖY,40654,3,15,109,334,0,0,8,26,0,0,1,743,164.0,725.0,723.0,1014.0,487.0,111.0,441,3
638,PENDÝK,ORHANGAZÝ,40650,8,33,217,557,9,4,26,59,1,0,1,1239,192.0,1276.0,448.0,1118.0,795.0,3.0,30775,1
639,PENDÝK,ORTA,40645,8,24,107,196,5,4,16,32,0,0,0,415,343.0,229.0,116.0,583.0,104.0,1.0,28009,3
640,PENDÝK,RAMAZANOÐLU,40639,11,47,212,354,1,0,10,23,1,1,1,220,61.0,570.0,635.0,1177.0,86.0,3.0,5909,3
641,PENDÝK,SANAYÝ,40651,6,28,133,219,3,2,9,19,1,0,1,215,29.0,333.0,418.0,709.0,63.0,8.0,2930,3
642,PENDÝK,SAPAN BAÐLARI,40637,10,27,135,266,8,5,22,45,0,0,1,688,356.0,319.0,244.0,643.0,243.0,33.0,3414,3
643,PENDÝK,SÜLÜNTEPE,40655,8,41,230,537,4,2,19,47,0,1,1,976,44.0,1645.0,673.0,2070.0,240.0,52.0,11264,0
644,PENDÝK,ÞEYHLÝ,40630,7,27,144,313,4,2,17,38,1,1,1,832,117.0,462.0,527.0,732.0,319.0,55.0,16720,3
645,PENDÝK,VELÝBABA,40642,10,48,271,665,5,3,26,66,1,1,2,1391,228.0,1469.0,1043.0,2139.0,575.0,26.0,23741,0
646,PENDÝK,YAYALAR,40641,5,21,112,256,1,0,10,24,0,0,1,496,167.0,634.0,265.0,887.0,165.0,14.0,36461,3
647,PENDÝK,YENÝ,40652,16,44,208,365,14,8,38,74,0,1,1,1129,403.0,405.0,343.0,793.0,312.0,46.0,11782,1
648,PENDÝK,YENÝÞEHÝR,40653,3,18,117,335,2,0,17,49,1,1,1,1526,1.0,696.0,829.0,792.0,336.0,398.0,15263,0
649,PENDÝK,YEÞÝLBAÐLAR,40648,6,17,88,162,4,2,13,26,0,0,1,385,221.0,156.0,189.0,393.0,161.0,12.0,57841,3
650,SANCAKTEPE,ABDURRAHMANGAZÝ,40579,5,29,183,515,3,1,13,35,1,1,2,931,41.0,1025.0,1371.0,1673.0,743.0,21.0,6262,0
651,SANCAKTEPE,AKPINAR,40575,14,57,268,534,11,7,36,78,1,1,2,1340,1.0,1351.0,532.0,1527.0,357.0,0.0,31716,0
652,SANCAKTEPE,ATATÜRK,98781,1,6,69,285,0,0,2,12,0,0,0,359,54.0,1110.0,713.0,1068.0,809.0,0.0,20949,3
653,SANCAKTEPE,EMEK,40759,4,22,144,394,3,1,14,36,0,1,1,844,4.0,843.0,694.0,903.0,602.0,36.0,28687,3
654,SANCAKTEPE,EYÜP SULTAN,40578,5,24,154,419,1,0,9,28,1,1,2,628,68.0,615.0,986.0,1093.0,571.0,5.0,24340,0
655,SANCAKTEPE,FATÝH,40576,7,35,213,538,4,1,21,54,1,1,2,1257,8.0,839.0,986.0,1123.0,679.0,31.0,18918,0
656,SANCAKTEPE,HÝLAL,40776,1,7,54,148,0,0,2,6,0,0,0,157,1.0,422.0,469.0,874.0,18.0,0.0,27938,3
657,SANCAKTEPE,ÝNÖNÜ,40760,1,4,48,228,0,0,2,11,0,0,0,271,20.0,608.0,699.0,541.0,786.0,0.0,5458,3
658,SANCAKTEPE,KEMAL TÜRKLER,40761,1,7,63,230,0,0,3,12,0,0,0,329,24.0,679.0,579.0,761.0,519.0,2.0,22817,3
659,SANCAKTEPE,MECLÝS,40762,1,6,64,286,1,0,4,15,0,1,1,393,53.0,660.0,761.0,567.0,907.0,0.0,19404,3
660,SANCAKTEPE,MERVE,40775,2,12,96,285,0,0,3,15,0,0,1,457,2.0,660.0,848.0,1093.0,412.0,5.0,25603,3
661,SANCAKTEPE,MEVLANA,40773,2,14,93,265,1,1,6,18,0,0,1,434,1.0,814.0,602.0,1151.0,264.0,2.0,18226,3
662,SANCAKTEPE,OSMANGAZÝ,40580,19,84,416,861,11,6,46,111,1,1,3,2173,25.0,1906.0,1282.0,2477.0,704.0,32.0,15823,0
663,SANCAKTEPE,PAÞAKÖY,192001,1,9,51,125,0,0,0,0,0,0,0,65,99.0,151.0,445.0,686.0,9.0,0.0,40149,3
664,SANCAKTEPE,SAFA,40771,2,13,88,256,1,0,7,21,0,0,0,517,1.0,515.0,605.0,736.0,366.0,19.0,1723,3
665,SANCAKTEPE,SARIGAZÝ,40763,4,17,114,322,3,1,12,30,0,0,1,704,41.0,737.0,543.0,750.0,571.0,0.0,18424,3
666,SANCAKTEPE,VEYSEL KARANÝ,40574,10,47,250,504,8,5,26,58,1,1,1,1215,5.0,1298.0,517.0,1459.0,328.0,33.0,21755,0
667,SANCAKTEPE,YENÝDOÐAN,40774,1,6,63,226,0,0,1,9,0,0,1,313,6.0,814.0,613.0,995.0,425.0,13.0,19545,3
668,SANCAKTEPE,YUNUS EMRE,40772,3,17,108,312,1,1,9,25,0,0,1,580,6.0,826.0,715.0,1152.0,389.0,6.0,20155,3
669,SARIYER,AYAZAÐA,40686,5,23,152,448,2,1,13,33,1,1,1,714,733.0,1198.0,707.0,2017.0,562.0,59.0,20761,1
670,SARIYER,BAHÇEKÖY KEMER,40684,0,1,12,40,0,0,0,0,0,0,0,34,73.0,140.0,95.0,269.0,36.0,3.0,35317,3
671,SARIYER,BAHÇEKÖY MERKEZ,40682,0,1,11,39,0,0,0,2,0,0,0,49,132.0,102.0,63.0,211.0,84.0,2.0,3868,3
672,SARIYER,BAHÇEKÖY YENÝ,40683,0,1,13,47,0,0,0,1,0,0,0,62,96.0,168.0,117.0,276.0,99.0,6.0,5225,3
673,SARIYER,BALTALÝMANI,40657,3,12,74,187,0,0,3,8,0,0,0,125,268.0,593.0,364.0,1204.0,19.0,2.0,5181,3
674,SARIYER,BÜYÜKDERE,40658,7,22,123,298,2,1,7,17,0,0,0,295,552.0,885.0,353.0,1688.0,102.0,0.0,8841,3
675,SARIYER,CUMHURÝYET,40659,2,10,66,200,0,0,3,10,0,0,0,176,425.0,780.0,313.0,1400.0,118.0,0.0,6119,3
676,SARIYER,ÇAMLITEPE,40660,1,4,27,97,0,0,1,5,0,0,0,83,441.0,233.0,243.0,850.0,67.0,0.0,5089,3
677,SARIYER,ÇAYIRBAÞI,40661,12,27,98,166,5,3,15,28,0,0,0,286,340.0,347.0,182.0,844.0,25.0,0.0,11247,3
678,SARIYER,DARÜÞÞAFAKA,40662,1,3,15,48,0,0,1,3,0,0,0,140,25.0,237.0,76.0,174.0,162.0,2.0,9458,3
679,SARIYER,DEMÝRCÝKÖY,191765,1,3,31,92,0,0,0,0,0,0,0,34,6.0,392.0,318.0,715.0,1.0,0.0,1306,3
680,SARIYER,EMÝRGAN,40663,1,3,39,130,0,0,0,1,0,0,0,87,406.0,281.0,363.0,973.0,77.0,0.0,8954,3
681,SARIYER,FATÝH SULTAN MEHMET,40664,3,19,153,434,0,0,4,14,0,0,0,291,255.0,1782.0,800.0,2762.0,75.0,0.0,15813,3
682,SARIYER,FERAHEVLER,40665,1,6,55,203,0,0,1,5,0,0,0,150,546.0,961.0,534.0,1777.0,263.0,1.0,15183,3
683,SARIYER,GARÝPÇE,191767,0,1,6,19,0,0,0,0,0,0,0,7,19.0,76.0,54.0,146.0,3.0,0.0,393,3
684,SARIYER,GÜMÜÞDERE,191769,1,5,37,107,0,0,0,0,0,0,0,54,17.0,352.0,409.0,766.0,12.0,0.0,4193,3
685,SARIYER,HUZUR,40700,1,4,26,94,0,0,1,3,0,0,1,124,212.0,161.0,178.0,368.0,106.0,77.0,7948,3
686,SARIYER,ÝSTÝNYE,40666,11,30,141,284,8,5,23,44,0,1,1,592,432.0,378.0,688.0,1261.0,237.0,0.0,16089,3
687,SARIYER,KAZIM KARABEKÝR PAÞA,40667,2,10,75,217,0,0,2,8,0,0,0,158,430.0,807.0,304.0,1508.0,31.0,2.0,8201,3
688,SARIYER,KISIRKAYA,191771,0,2,12,31,0,0,0,0,0,0,0,28,0.0,121.0,92.0,213.0,0.0,0.0,2379,3
689,SARIYER,KÝREÇBURNU,40668,1,2,27,98,0,0,0,1,0,0,0,38,380.0,384.0,224.0,917.0,71.0,0.0,7049,3
690,SARIYER,KOCATAÞ,40669,1,6,46,134,0,0,1,4,0,0,0,80,228.0,484.0,258.0,968.0,2.0,0.0,333,3
691,SARIYER,KUMKÖY (KÝLYOS),191773,1,6,57,173,0,0,0,0,0,0,1,83,0.0,544.0,766.0,1288.0,22.0,0.0,4500,3
692,SARIYER,MADEN,40670,4,14,111,310,1,1,6,13,0,0,1,268,513.0,991.0,743.0,2162.0,85.0,0.0,3331,3
693,SARIYER,MASLAK,40704,1,6,45,124,1,1,6,15,0,1,1,26,115.0,180.0,347.0,564.0,54.0,24.0,13207,3
694,SARIYER,PINAR,40672,2,9,59,192,1,1,4,10,0,0,0,195,378.0,298.0,854.0,1424.0,106.0,0.0,8091,3
695,SARIYER,POLÝGON,40673,1,3,28,91,0,0,0,3,0,0,0,98,210.0,148.0,360.0,649.0,69.0,0.0,12750,3
696,SARIYER,PTT EVLERÝ,40674,4,9,53,111,2,1,7,14,0,0,0,175,162.0,257.0,137.0,479.0,77.0,0.0,11628,3
697,SARIYER,REÞÝTPAÞA,40675,4,18,125,384,1,1,6,18,1,0,1,307,1225.0,637.0,822.0,2464.0,215.0,5.0,6704,1
698,SARIYER,RUMELÝ HÝSARI,40676,3,11,77,223,0,0,3,8,0,0,0,195,558.0,407.0,385.0,1071.0,276.0,3.0,5405,3
699,SARIYER,RUMELÝ KAVAÐI,40677,3,9,56,135,0,0,2,6,0,0,0,119,319.0,265.0,181.0,709.0,56.0,0.0,17903,3
700,SARIYER,RUMELÝFENERÝ,191775,1,3,28,89,0,0,0,0,0,0,0,42,3.0,353.0,345.0,684.0,17.0,0.0,4550,3
701,SARIYER,SARIYER MERKEZ,40671,15,37,179,380,8,5,25,47,1,1,1,546,715.0,781.0,372.0,1593.0,275.0,0.0,10785,1
702,SARIYER,TARABYA,40678,0,4,51,205,0,0,0,1,0,0,1,145,365.0,1330.0,599.0,2009.0,284.0,1.0,3765,3
703,SARIYER,USKUMRUKÖY,191777,1,12,123,364,0,0,0,0,1,1,0,184,38.0,1277.0,1397.0,2710.0,2.0,0.0,18103,0
704,SARIYER,YENÝ,40679,5,11,60,136,2,1,5,11,0,0,0,145,318.0,240.0,154.0,667.0,45.0,0.0,8178,3
705,SARIYER,YENÝKÖY,40680,2,10,92,287,0,0,2,8,0,0,1,250,904.0,950.0,591.0,2140.0,299.0,6.0,15481,1
706,SARIYER,ZEKERÝYAKÖY,191779,1,8,103,360,0,0,0,0,1,1,1,231,57.0,1639.0,1517.0,2915.0,297.0,1.0,3442,0
707,SÝLÝVRÝ,AKÖREN,191835,4,17,83,199,0,0,0,0,1,0,1,95,0.0,695.0,440.0,1129.0,6.0,0.0,18867,3
708,SÝLÝVRÝ,ALÝBEY,40920,8,28,134,330,7,4,24,53,1,1,1,1015,1.0,268.0,668.0,353.0,574.0,10.0,90,3
709,SÝLÝVRÝ,ALÝPAÞA,40927,8,31,127,221,0,0,1,3,1,1,1,117,0.0,456.0,472.0,925.0,3.0,0.0,1973,3
710,SÝLÝVRÝ,BALABAN,40930,32,118,468,686,0,0,4,9,1,1,2,488,17.0,1842.0,977.0,2788.0,48.0,0.0,1815,0
711,SÝLÝVRÝ,BEKÝRLÝ,191845,3,7,24,49,0,0,0,1,0,0,0,28,109.0,56.0,109.0,274.0,0.0,0.0,388,3
712,SÝLÝVRÝ,BEYCÝLER,191847,4,13,55,131,0,0,1,2,0,0,1,69,0.0,565.0,259.0,824.0,0.0,0.0,515,3
713,SÝLÝVRÝ,BÜYÜK ÇAVUÞLU,40941,9,26,101,239,0,0,3,6,0,1,1,145,0.0,1107.0,455.0,1553.0,5.0,4.0,130,3
714,SÝLÝVRÝ,BÜYÜK KILIÇLI,16775,4,17,75,172,0,0,0,0,0,0,0,85,0.0,557.0,351.0,905.0,3.0,0.0,3398,3
715,SÝLÝVRÝ,BÜYÜK SÝNEKLÝ,16771,3,7,25,55,0,0,0,0,0,0,0,89,0.0,238.0,86.0,324.0,0.0,0.0,265,3
716,SÝLÝVRÝ,CUMHURÝYET,40922,34,126,490,678,6,3,22,49,1,2,1,704,0.0,1541.0,1015.0,2431.0,125.0,0.0,92,0
717,SÝLÝVRÝ,ÇAYIRDERE,191851,12,26,73,155,0,0,2,4,0,0,0,104,316.0,328.0,417.0,1061.0,0.0,0.0,305,3
718,SÝLÝVRÝ,ÇELTÝK,191837,8,31,124,207,0,0,0,1,1,1,1,142,0.0,602.0,265.0,861.0,6.0,0.0,216,3
719,SÝLÝVRÝ,DANAMANDIRA,191853,2,5,23,63,0,0,0,1,0,0,0,32,0.0,342.0,160.0,501.0,1.0,0.0,8576,3
720,SÝLÝVRÝ,FATÝH,40918,9,28,104,215,6,4,17,36,0,0,0,454,5.0,357.0,314.0,465.0,211.0,0.0,994,3
721,SÝLÝVRÝ,FENER,16765,13,45,168,316,0,0,2,4,1,1,1,195,312.0,621.0,446.0,1376.0,3.0,0.0,144,3
722,SÝLÝVRÝ,FEVZÝPAÞA,40933,7,29,128,242,1,1,5,12,1,1,2,188,14.0,590.0,474.0,1061.0,16.0,1.0,185,3
723,SÝLÝVRÝ,GAZÝTEPE,40925,7,28,105,180,0,0,1,3,0,0,0,124,0.0,526.0,228.0,752.0,2.0,0.0,104,3
724,SÝLÝVRÝ,GÜMÜÞYAKA,40935,45,186,781,1146,1,0,14,34,2,2,5,946,0.0,2966.0,1610.0,4502.0,74.0,0.0,455,0
725,SÝLÝVRÝ,HÜRRÝYET,40937,1,16,110,214,0,0,0,0,1,1,0,322,0.0,0.0,910.0,904.0,6.0,0.0,756,3
726,SÝLÝVRÝ,ÝSMETPAÞA,40934,7,29,122,229,1,1,4,10,1,1,1,221,149.0,504.0,401.0,1048.0,6.0,0.0,121,3
727,SÝLÝVRÝ,KADIKÖY,40939,12,38,128,224,1,1,4,9,0,0,0,170,281.0,354.0,294.0,929.0,0.0,0.0,74,3
728,SÝLÝVRÝ,KAVAKLI,40936,2,18,119,226,0,0,0,1,1,1,0,153,0.0,0.0,943.0,927.0,16.0,0.0,574,3
729,SÝLÝVRÝ,KURFALLI,191855,3,11,39,90,0,0,0,0,0,0,0,48,1.0,350.0,148.0,497.0,1.0,1.0,724,3
730,SÝLÝVRÝ,KÜÇÜK KILIÇLI,40924,2,7,28,54,0,0,0,0,0,0,0,30,0.0,124.0,117.0,241.0,0.0,0.0,188,3
731,SÝLÝVRÝ,KÜÇÜK SÝNEKLÝ,16779,1,3,8,18,0,0,0,0,0,0,0,11,0.0,88.0,13.0,101.0,0.0,0.0,306,3
732,SÝLÝVRÝ,MÝMAR SÝNAN,40923,37,139,559,822,9,3,33,72,1,2,4,1349,0.0,1899.0,1315.0,3105.0,105.0,4.0,944,0
733,SÝLÝVRÝ,ORTAKÖY,40938,20,75,307,496,1,1,4,10,1,2,0,353,116.0,859.0,1002.0,1950.0,23.0,4.0,241,0
734,SÝLÝVRÝ,PÝRÝ MEHMET PAÞA,40919,11,30,124,278,6,4,19,40,0,1,1,584,0.0,241.0,527.0,310.0,439.0,19.0,215,3
735,SÝLÝVRÝ,SANCAKTEPE,40931,23,85,341,526,1,0,7,15,1,1,2,453,17.0,1172.0,914.0,1996.0,102.0,5.0,264,0
736,SÝLÝVRÝ,SAYALAR,191859,4,10,32,75,0,0,1,3,0,0,0,43,0.0,319.0,251.0,570.0,0.0,0.0,260,3
737,SÝLÝVRÝ,SELÝMPAÞA,40940,31,165,814,1319,5,2,23,64,3,5,5,1515,0.0,1371.0,3583.0,4723.0,231.0,0.0,122,0
738,SÝLÝVRÝ,SEMÝZKUMLAR,40926,52,216,926,1347,3,0,9,20,1,2,3,1093,0.0,2739.0,2671.0,5369.0,39.0,2.0,522,0
739,SÝLÝVRÝ,SEYMEN,191841,5,19,82,180,0,0,0,0,0,0,0,88,0.0,562.0,340.0,895.0,7.0,0.0,159,3
740,SÝLÝVRÝ,YENÝ,40921,17,64,274,518,10,3,46,104,1,2,3,1964,0.0,751.0,1085.0,1385.0,348.0,103.0,219,0
741,SÝLÝVRÝ,YOLÇATI,40932,4,14,54,97,0,0,0,0,0,0,0,64,0.0,302.0,124.0,426.0,0.0,0.0,207,3
742,SULTANBEYLÝ,ABDURRAHMANGAZÝ,40949,14,68,389,781,11,7,36,85,1,1,2,1763,117.0,2143.0,669.0,2481.0,436.0,12.0,269,0
743,SULTANBEYLÝ,ADÝL,40943,2,12,96,265,0,0,5,19,0,0,1,578,2.0,719.0,538.0,939.0,290.0,30.0,289,3
744,SULTANBEYLÝ,AHMET YESEVÝ,40942,8,45,292,677,6,2,23,57,0,0,1,1305,22.0,2165.0,619.0,2407.0,392.0,7.0,324,0
745,SULTANBEYLÝ,AKÞEMSETTÝN,40956,4,29,182,377,2,1,11,30,0,0,1,631,1.0,944.0,681.0,1534.0,92.0,0.0,278,3
746,SULTANBEYLÝ,BATTALGAZÝ,40944,9,58,368,789,4,2,23,63,1,1,2,1470,3.0,2151.0,1213.0,3007.0,345.0,15.0,496,0
747,SULTANBEYLÝ,FATÝH,40951,6,40,256,518,5,2,20,48,0,0,1,1112,0.0,1702.0,416.0,1970.0,148.0,0.0,211,0
748,SULTANBEYLÝ,HAMÝDÝYE,40952,12,67,379,702,10,6,36,83,1,1,2,1651,3.0,1923.0,786.0,2572.0,140.0,0.0,205,0
749,SULTANBEYLÝ,HASANPAÞA,40948,6,36,217,461,4,3,17,42,0,0,1,955,5.0,1112.0,651.0,1512.0,248.0,8.0,741,3
750,SULTANBEYLÝ,MECÝDÝYE,40945,7,42,260,568,4,3,17,46,0,1,2,1075,12.0,1828.0,646.0,2230.0,254.0,2.0,247,0
751,SULTANBEYLÝ,MEHMET AKÝF,40950,12,60,362,743,10,5,34,78,1,1,2,1581,265.0,1791.0,733.0,2298.0,487.0,4.0,146,0
752,SULTANBEYLÝ,MÝMAR SÝNAN,40946,3,26,178,436,0,0,5,24,1,1,2,626,1.0,1100.0,1184.0,2150.0,121.0,14.0,1636,0
753,SULTANBEYLÝ,NECÝP FAZIL,40954,8,52,285,512,5,2,21,51,1,1,2,1082,0.0,1174.0,797.0,1900.0,70.0,1.0,334,0
754,SULTANBEYLÝ,ORHANGAZÝ,40955,7,41,223,410,6,3,22,51,1,1,1,918,0.0,1034.0,556.0,1538.0,52.0,0.0,257,0
755,SULTANBEYLÝ,TURGUT REÝS,40947,3,23,168,417,1,0,10,29,0,0,1,742,27.0,1368.0,463.0,1513.0,344.0,1.0,148,3
756,SULTANBEYLÝ,YAVUZ SELÝM,40953,8,49,294,569,5,2,20,50,0,1,1,1146,0.0,1662.0,685.0,2268.0,79.0,0.0,766,0
757,SULTANGAZÝ,50. YIL,40471,10,32,278,1045,14,7,45,105,1,1,2,1779,212.0,2975.0,926.0,1346.0,2765.0,2.0,355,0
758,SULTANGAZÝ,75. YIL,40467,2,5,47,262,2,0,8,22,0,0,1,387,207.0,529.0,676.0,341.0,1071.0,0.0,272,3
759,SULTANGAZÝ,CEBECÝ,40474,7,30,256,923,5,2,21,56,1,1,1,1347,512.0,2700.0,1307.0,2258.0,2258.0,3.0,189,0
760,SULTANGAZÝ,CUMHURÝYET,40465,1,2,25,134,1,0,4,10,0,0,0,189,61.0,423.0,193.0,170.0,507.0,0.0,113,3
761,SULTANGAZÝ,ESENTEPE,40470,4,19,160,686,3,1,17,48,0,1,1,1114,95.0,2026.0,1414.0,1552.0,1978.0,5.0,231,0
762,SULTANGAZÝ,ESKÝ HABÝPLER,40356,1,6,37,120,0,0,0,4,0,0,0,139,117.0,257.0,395.0,601.0,148.0,20.0,499,3
763,SULTANGAZÝ,GAZÝ,40469,6,24,121,404,6,4,20,46,0,0,1,793,764.0,673.0,650.0,1290.0,797.0,0.0,202,1
764,SULTANGAZÝ,HABÝBLER,40477,3,19,91,275,0,0,0,8,0,0,0,137,161.0,891.0,851.0,1877.0,24.0,2.0,337,3
765,SULTANGAZÝ,ÝSMETPAÞA,40475,4,13,138,611,5,2,17,45,0,0,1,980,399.0,1735.0,911.0,1047.0,1996.0,2.0,208,1
766,SULTANGAZÝ,MALKOÇOÐLU,40476,0,2,26,134,0,0,2,6,0,0,0,163,1.0,531.0,236.0,279.0,489.0,0.0,58,3
767,SULTANGAZÝ,SULTANÇÝFTLÝÐÝ,40472,3,10,104,454,4,1,14,35,0,0,1,641,385.0,1143.0,675.0,813.0,1388.0,2.0,221,1
768,SULTANGAZÝ,UÐUR MUMCU,40473,8,25,206,713,11,5,33,76,1,1,1,1207,421.0,1398.0,738.0,951.0,1598.0,8.0,412,1
769,SULTANGAZÝ,YAYLA,40377,2,11,77,211,0,0,1,6,0,0,0,188,33.0,823.0,491.0,1307.0,40.0,0.0,146,3
770,SULTANGAZÝ,YUNUS EMRE,40466,2,9,74,360,3,2,14,37,0,0,1,667,362.0,649.0,905.0,627.0,1289.0,0.0,1274,1
771,SULTANGAZÝ,ZÜBEYDE HANIM,40468,8,38,164,552,3,3,21,52,0,0,1,793,772.0,1668.0,656.0,2358.0,738.0,0.0,18122,1
772,ÞÝLE,AÐAÇDERE,191927,0,1,5,13,0,0,0,0,0,0,0,6,5.0,60.0,15.0,80.0,0.0,0.0,954,3
773,ÞÝLE,AÐVA MERKEZ,40961,1,4,39,117,0,0,0,0,0,1,1,40,200.0,508.0,151.0,844.0,15.0,0.0,2988,3
774,ÞÝLE,AHMETLÝ,191861,2,6,38,110,0,0,0,0,1,1,1,41,20.0,519.0,324.0,846.0,17.0,0.0,201,3
775,ÞÝLE,AKÇAKESE,191863,0,2,12,40,0,0,0,0,0,0,0,12,5.0,338.0,27.0,368.0,2.0,0.0,1434,3
776,ÞÝLE,ALACALI,191947,0,1,15,53,0,0,0,0,0,0,0,13,0.0,36.0,512.0,548.0,0.0,0.0,3299,3
777,ÞÝLE,AVCIKORU,191949,0,1,6,17,0,0,0,0,0,0,0,5,29.0,72.0,26.0,127.0,0.0,0.0,1159,3
778,ÞÝLE,BALÝBEY,40960,0,3,50,185,0,0,0,0,0,1,1,49,47.0,939.0,831.0,1781.0,36.0,0.0,338,3
779,ÞÝLE,BIÇKIDERE,191951,1,3,14,33,0,0,0,1,0,0,0,16,37.0,130.0,18.0,185.0,0.0,0.0,1204,3
780,ÞÝLE,BOZGOCA,16785,0,0,3,9,0,0,0,0,0,0,0,2,4.0,79.0,13.0,96.0,0.0,0.0,1011,3
781,ÞÝLE,BUCAKLI,191897,0,1,10,33,0,0,0,0,0,0,0,10,38.0,208.0,39.0,284.0,1.0,0.0,7442,3
782,ÞÝLE,ÇATAKLI,191899,1,1,7,18,0,0,0,0,0,0,0,9,47.0,46.0,25.0,118.0,0.0,0.0,1109,3
783,ÞÝLE,ÇAVUÞ,40959,1,5,62,209,0,0,0,0,1,1,1,130,171.0,1156.0,451.0,1586.0,192.0,0.0,7093,3
784,ÞÝLE,ÇAYIRBAÞI,191867,0,2,17,60,0,0,0,0,0,0,0,18,0.0,415.0,148.0,557.0,6.0,0.0,1528,3
785,ÞÝLE,ÇELEBÝ,191901,0,0,4,15,0,0,0,0,0,0,0,4,0.0,114.0,39.0,153.0,0.0,0.0,3127,3
786,ÞÝLE,ÇENGÝLLÝ,191929,0,2,7,19,0,0,0,0,0,0,0,9,0.0,95.0,12.0,107.0,0.0,0.0,1293,3
787,ÞÝLE,DARLIK,191869,0,1,4,11,0,0,0,0,0,0,0,5,0.0,42.0,17.0,59.0,0.0,0.0,7810,3
788,ÞÝLE,DEÐÝRMENÇAYIRI,191931,1,6,26,63,0,0,0,0,0,0,0,30,0.0,225.0,101.0,326.0,0.0,0.0,1790,3
